,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
862,,800-200012.02,,CNX247001D,CHN,,0,,,5,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
863,,800-200012.02,,CNX247001D,CHN,,0,,,5,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
864,,800-200012.02,,CNX247001D,CHN,,0,,,5,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
865,,800-200012.02,,CNX247001D,CHN,,0,,,5,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
866,,800-200012.02,,CNX247001D,CHN,,0,,,5,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
867,,800-200012.02,,CNX247001D,CHN,,1,,,5,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
868,,800-200012.02,,CNX247001D,CHN,,1,,,5,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
869,,800-200012.02,,CNX247001D,CHN,,1,,,5,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
870,,800-200012.02,,CNX247001D,CHN,,1,,,5,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
871,,800-200012.02,,CNX247001D,CHN,,1,,,5,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
872,,800-200012.02,,CNX247001D,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
873,,800-200012.02,,CNX247001D,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
874,,800-200012.02,,CNX247001D,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
875,,800-200012.02,,CNX247001D,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
876,,800-200012.02,,CNX247001D,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
877,,800-200012.02,,CNX247001D,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
878,,800-200012.02,,CNX247001D,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
879,,800-200012.02,,CNX247001D,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
880,,800-200012.02,,CNX247001D,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
881,,800-200012.02,,CNX247001D,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
882,,800-200012.02,,CNX247001D,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
883,,800-200012.02,,CNX247001D,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
884,,800-200012.02,,CNX247001D,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
885,,800-200012.02,,CNX247001D,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
886,,800-200012.02,,CNX247001D,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
887,,800-200012.02,,CNX247001D,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
888,,800-200012.02,,CNX247001D,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
889,,800-200012.02,,CNX247001D,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
890,,800-200012.02,,CNX247001D,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
891,,800-200012.02,,CNX247001D,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
892,,800-200012.02,,CNX247001D,CHN,,0,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
893,,800-200012.02,,CNX247001D,CHN,,0,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
894,,800-200012.02,,CNX247001D,CHN,,0,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
895,,800-200012.02,,CNX247001D,CHN,,0,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
896,,800-200012.02,,CNX247001D,CHN,,0,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
897,,800-200012.02,,CNX247001D,CHN,,1,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
898,,800-200012.02,,CNX247001D,CHN,,1,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
899,,800-200012.02,,CNX247001D,CHN,,1,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
900,,800-200012.02,,CNX247001D,CHN,,1,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
901,,800-200012.02,,CNX247001D,CHN,,1,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
902,,800-200012.02,,CNX247001D,CHN,,0,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
903,,800-200012.02,,CNX247001D,CHN,,0,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
904,,800-200012.02,,CNX247001D,CHN,,0,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
905,,800-200012.02,,CNX247001D,CHN,,0,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
906,,800-200012.02,,CNX247001D,CHN,,0,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
907,,800-200012.02,,CNX247001D,CHN,,1,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
908,,800-200012.02,,CNX247001D,CHN,,1,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
909,,800-200012.02,,CNX247001D,CHN,,1,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
910,,800-200012.02,,CNX247001D,CHN,,1,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
911,,800-200012.02,,CNX247001D,CHN,,1,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
912,,800-200012.02,,CNX25204LV,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
913,,800-200012.02,,CNX25204LV,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
914,,800-200012.02,,CNX25204LV,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
915,,800-200012.02,,CNX25204LV,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
916,,800-200012.02,,CNX307000F,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z47A,DCN5
917,,800-200012.02,,CNX307000F,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
918,,800-200012.02,,CNX307000F,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z47A,DCN5
919,,800-200012.02,,CNX307000F,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
920,,800-200012.02,,CNX307000F,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z47A,DCN5
921,,800-200012.02,,CNX307000F,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
922,,800-200012.02,,CNX307000F,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z47A,DCN5
923,,800-200012.02,,CNX307000F,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
924,,800-200012.02,,CNX307000F,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
925,,800-200012.02,,CNX307000F,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
926,,800-200012.02,,CNX307000F,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
927,,800-200012.02,,CNX307000F,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
928,,800-200012.02,,CNX307000F,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
929,,800-200012.02,,CNX307000F,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
930,,800-200012.02,,CNX307000F,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
931,,800-200012.02,,CNX307000F,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
932,,800-200012.02,,CNX307043D,CHN,,0,,,4,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
933,,800-200012.02,,CNX307043D,CHN,,0,,,4,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
934,,800-200012.02,,CNX307043D,CHN,,0,,,4,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
935,,800-200012.02,,CNX307043D,CHN,,0,,,4,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
936,,800-200012.02,,CNX307043D,CHN,,1,,,4,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
937,,800-200012.02,,CNX307043D,CHN,,1,,,4,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
938,,800-200012.02,,CNX307043D,CHN,,1,,,4,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
939,,800-200012.02,,CNX307043D,CHN,,1,,,4,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
940,,800-200012.02,,CNX307043D,CHN,,0,,,4,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
941,,800-200012.02,,CNX307043D,CHN,,0,,,4,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
942,,800-200012.02,,CNX307043D,CHN,,0,,,4,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
943,,800-200012.02,,CNX307043D,CHN,,0,,,4,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
944,,800-200012.02,,CNX307043D,CHN,,1,,,4,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
945,,800-200012.02,,CNX307043D,CHN,,1,,,4,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
946,,800-200012.02,,CNX307043D,CHN,,1,,,4,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
947,,800-200012.02,,CNX307043D,CHN,,1,,,4,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
948,,800-200012.02,,CNX307043D,CHN,,0,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
949,,800-200012.02,,CNX307043D,CHN,,0,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
950,,800-200012.02,,CNX307043D,CHN,,0,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
951,,800-200012.02,,CNX307043D,CHN,,0,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
952,,800-200012.02,,CNX307043D,CHN,,1,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
953,,800-200012.02,,CNX307043D,CHN,,1,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
954,,800-200012.02,,CNX307043D,CHN,,1,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
955,,800-200012.02,,CNX307043D,CHN,,1,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
956,,800-200012.02,,CNX307043D,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
957,,800-200012.02,,CNX307043D,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
958,,800-200012.02,,CNX307043D,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
959,,800-200012.02,,CNX307043D,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
960,,800-200012.02,,CNX307043D,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
961,,800-200012.02,,CNX307043D,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
962,,800-200012.02,,CNX307043D,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
963,,800-200012.02,,CNX307043D,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
964,,800-200012.02,,CNX307043D,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
965,,800-200012.02,,CNX307043D,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
966,,800-200012.02,,CNX307043D,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
967,,800-200012.02,,CNX307043D,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
968,,800-200012.02,,CNX307043D,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
969,,800-200012.02,,CNX307043D,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
970,,800-200012.02,,CNX307043D,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
971,,800-200012.02,,CNX307043D,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
972,,800-200012.02,,CNX307043D,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
973,,800-200012.02,,CNX307043D,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z47A,DCN5
974,,800-200012.02,,CNX307043D,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
975,,800-200012.02,,CNX307043D,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
976,,800-200012.02,,CNX307043D,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
977,,800-200012.02,,CNX307043D,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z47A,DCN5
978,,800-200012.02,,CNX307043D,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
979,,800-200012.02,,CNX307043D,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
980,,800-200012.02,,CNX307043D,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
981,,800-200012.02,,CNX307043D,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z47A,DCN5
982,,800-200012.02,,CNX307043D,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
983,,800-200012.02,,CNX307043D,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
984,,800-200012.02,,CNX307043D,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
985,,800-200012.02,,CNX307043D,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z47A,DCN5
986,,800-200012.02,,CNX307043D,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
987,,800-200012.02,,CNX307043D,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
988,,800-200012.02,,CNX307043D,CHN,,0,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
989,,800-200012.02,,CNX307043D,CHN,,0,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
990,,800-200012.02,,CNX307043D,CHN,,0,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
991,,800-200012.02,,CNX307043D,CHN,,0,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
992,,800-200012.02,,CNX307043D,CHN,,1,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
993,,800-200012.02,,CNX307043D,CHN,,1,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
994,,800-200012.02,,CNX307043D,CHN,,1,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
995,,800-200012.02,,CNX307043D,CHN,,1,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
996,,800-200012.02,,CNX308014H,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z47A,DCN5
997,,800-200012.02,,CNX308014H,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
998,,800-200012.02,,CNX308014H,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z47A,DCN5
999,,800-200012.02,,CNX308014H,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
1000,,800-200012.02,,CNX308014H,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
1001,,800-200012.02,,CNX308014H,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1002,,800-200012.02,,CNX308014H,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
1003,,800-200012.02,,CNX308014H,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1004,,800-200012.02,,CNX308014H,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
1005,,800-200012.02,,CNX308014H,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1006,,800-200012.02,,CNX308014H,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
1007,,800-200012.02,,CNX308014H,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1008,,800-200012.02,,CNX308014H,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z47A,DCN5
1009,,800-200012.02,,CNX308014H,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
1010,,800-200012.02,,CNX308014H,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z47A,DCN5
1011,,800-200012.02,,CNX308014H,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
1012,,800-200012.02,,CNX31300HY,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
1013,,800-200012.02,,CNX31300HY,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z47A,DCN5
1014,,800-200012.02,,CNX31300HY,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
1015,,800-200012.02,,CNX31300HY,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z47A,DCN5
1016,,800-200012.02,,CNX31300HY,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1017,,800-200012.02,,CNX31300HY,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
1018,,800-200012.02,,CNX31300HY,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1019,,800-200012.02,,CNX31300HY,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
1020,,800-200012.02,,CNX31300HY,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1021,,800-200012.02,,CNX31300HY,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
1022,,800-200012.02,,CNX31300HY,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1023,,800-200012.02,,CNX31300HY,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
1024,,800-200012.02,,CNX31300HY,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
1025,,800-200012.02,,CNX31300HY,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z47A,DCN5
1026,,800-200012.02,,CNX31300HY,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
1027,,800-200012.02,,CNX31300HY,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z47A,DCN5
1028,,800-200012.02,,CNX313035V,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
1029,,800-200012.02,,CNX313035V,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z47A,DCN5
1030,,800-200012.02,,CNX313035V,CHN,,0,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
1031,,800-200012.02,,CNX313035V,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
1032,,800-200012.02,,CNX313035V,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z47A,DCN5
1033,,800-200012.02,,CNX313035V,CHN,,1,,,0,0704,0,n/a,IOM 0,n/a,N9Z50A,DCS12
1034,,800-200012.02,,CNX313035V,CHN,,0,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1035,,800-200012.02,,CNX313035V,CHN,,0,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
1036,,800-200012.02,,CNX313035V,CHN,,0,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1037,,800-200012.02,,CNX313035V,CHN,,1,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1038,,800-200012.02,,CNX313035V,CHN,,1,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
1039,,800-200012.02,,CNX313035V,CHN,,1,,,3,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1040,,800-200012.02,,CNX313035V,CHN,,0,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1041,,800-200012.02,,CNX313035V,CHN,,0,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
1042,,800-200012.02,,CNX313035V,CHN,,0,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1043,,800-200012.02,,CNX313035V,CHN,,1,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1044,,800-200012.02,,CNX313035V,CHN,,1,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
1045,,800-200012.02,,CNX313035V,CHN,,1,,,3,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1046,,800-200012.02,,CNX313035V,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1047,,800-200012.02,,CNX313035V,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
1048,,800-200012.02,,CNX313035V,CHN,,0,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1049,,800-200012.02,,CNX313035V,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1050,,800-200012.02,,CNX313035V,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
1051,,800-200012.02,,CNX313035V,CHN,,1,,,2,0704,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
1052,,800-200012.02,,CNX313035V,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1053,,800-200012.02,,CNX313035V,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
1054,,800-200012.02,,CNX313035V,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1055,,800-200012.02,,CNX313035V,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1056,,800-200012.02,,CNX313035V,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
1057,,800-200012.02,,CNX313035V,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
1058,,800-200012.02,,CNX313035V,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
1059,,800-200012.02,,CNX313035V,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z47A,DCN5
1060,,800-200012.02,,CNX313035V,CHN,,0,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
1061,,800-200012.02,,CNX313035V,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
1062,,800-200012.02,,CNX313035V,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z47A,DCN5
1063,,800-200012.02,,CNX313035V,CHN,,1,,,0,0704,1,n/a,IOM 1,n/a,N9Z50A,DCS12
1064,,800-200012.02,,CNX302006Y,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
1065,,800-200012.02,,CNX302006Y,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
1066,,800-200012.02,,CNX302006Y,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
1067,,800-200012.02,,CNX302006Y,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
1068,,800-200012.02,,CNX302006Y,CHN,,0,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
1069,,800-200012.02,,CNX302006Y,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
1070,,800-200012.02,,CNX302006Y,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
1071,,800-200012.02,,CNX302006Y,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
1072,,800-200012.02,,CNX302006Y,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
1073,,800-200012.02,,CNX302006Y,CHN,,1,,,2,0704,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
